organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
60,2.0,0.034637898608711186,0.4611625062448204,0.0,0.0
60,3.0,0.03329254773489889,0.3443059757324098,7.877347556445212,15.754695112890424
60,4.0,0.02648889122840976,0.2999318374711607,40.84694510100859,81.69389020201719
61,2.0,0.02348898130889897,0.2242062715653407,20.832049579560717,41.664099159121434
61,3.0,0.025327801575245043,0.22008615900508738,5.317626739963875,10.63525347992775
61,4.0,0.02615722846637895,0.2743147446419216,8.663644279021318,17.327288558042635
62,2.0,0.014330388042902674,0.17353700702398403,0.0,0.0
62,3.0,0.02929565151813226,0.1677922273534277,0.0,0.0
62,4.0,0.02823193072639704,0.2435609450297634,0.0,0.0
63,2.0,0.012967254253604484,0.07516818769481123,0.0,0.0
63,3.0,0.017969363150585997,0.22788161856645306,0.0,0.0
63,4.0,0.025599306338146666,0.26395733298684076,0.0,0.0
64,2.0,0.05058542083964711,0.42583572550390214,0.0,0.0
64,3.0,0.041226327856669596,0.25717411998146267,0.0,0.0
64,4.0,0.035943446636630176,0.30651190336269096,0.0,0.0
65,2.0,0.05400276143686532,0.4814949919553659,0.0,0.0
65,3.0,0.10401346566070205,0.43393145471909206,206.74853903685172,413.49707807370345
65,4.0,0.03465774347841259,0.388697945810924,0.0,0.0
66,2.0,0.0,0.0,0.0,0.0
66,3.0,0.00011703564987516195,0.002340712997503239,0.0,0.0
66,4.0,0.0,0.0,0.0,0.0
67,2.0,0.020787496600058582,0.25805278725666014,0.0,0.0
67,3.0,0.014386808085217593,0.1493469611427113,0.0,0.0
67,4.0,0.015522801817936941,0.3072575436652272,0.0,0.0
68,2.0,0.02617985854705608,0.2513191970524689,0.0,0.0
68,3.0,0.0,0.0,0.0,0.0
68,4.0,0.02789104692417436,0.5578209384834872,0.0,0.0
69,2.0,0.011905814219253087,0.18043257351183045,316.7383095375681,633.4766190751362
69,3.0,0.019126014037126403,0.2408375069869442,0.0,0.0
69,4.0,0.032796688349607306,0.237287451555327,0.0,0.0
70,2.0,0.04595584966297075,0.4024119242441917,0.0,0.0
70,3.0,0.05177474037415066,0.5282355410226354,0.0,0.0
70,4.0,0.05003798464049302,0.5204034399583365,0.0,0.0
71,2.0,0.05724428378417305,0.47807960595400195,0.0,0.0
71,3.0,0.0511323666240363,0.5651969402883823,0.0,0.0
71,4.0,0.05532763217057481,0.5781930727230533,0.0,0.0
72,2.0,0.04323298866185882,0.412788195764499,3.9612541906022156,7.922508381204431
