organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
51,1.0,0.029624330101701075,0.1983043386066597,0.0,0.0
52,0.0,163.52007256699537,638.4653723814797,0.0,0.0
52,1.0,0.04044908433867636,0.2637972250003621,0.0,0.0
53,0.0,138.34825367606177,754.417241088988,0.0,0.0
53,1.0,0.02147713163053109,0.1892055424466553,0.0,0.0
54,0.0,129.79019546883765,808.8453998139589,0.0,0.0
54,1.0,0.05599814661004193,0.34611387885517364,0.0,0.0
55,0.0,33.46469072471973,181.95921304720213,0.0,0.0
55,1.0,0.006979143656852673,0.05308226171376454,0.0,0.0
56,0.0,74.62545606814096,302.0599563767955,0.0,0.0
56,1.0,0.017008576448058022,0.22416415038523088,0.0,0.0
57,0.0,55.08273915345602,223.79186004823146,0.0,0.0
57,1.0,0.03183259123590735,0.3130000033692684,0.0,0.0
58,0.0,157.68292883669076,740.4534278851229,0.0,0.0
58,1.0,0.04193341275323543,0.3250904040281364,0.0,0.0
59,0.0,79.36018666190589,582.8299980069344,0.0,0.0
59,1.0,0.03222291723812808,0.34978634226401406,0.0,0.0
60,0.0,57.163933304462,535.2342876706846,0.0,0.0
60,1.0,0.028948500816368884,0.35544938898461675,0.0,0.0
61,0.0,50.50831073394802,352.2249231673705,0.0,0.0
61,1.0,0.03371018929398213,0.23334858440916068,0.0,0.0
62,0.0,55.14970768649822,352.51303327960085,0.0,0.0
62,1.0,0.14178584475370629,0.687929738791212,0.0,0.0
63,0.0,35.493975775789025,219.61572212442073,0.0,0.0
63,1.0,0.14817009787804145,0.4810121029545624,0.0,0.0
64,0.0,92.28575546665132,690.9634491755248,0.0,0.0
64,1.0,0.016450115239060696,0.21342840536019486,0.0,0.0
65,0.0,56.039820700882096,277.7697112591976,0.0,0.0
65,1.0,0.027960166309720168,0.4165399859512303,0.0,0.0
66,0.0,250.26282638036372,943.501656464873,0.0,0.0
66,1.0,0.0,0.0,0.0,0.0
67,0.0,24.519159855622238,259.7455422191694,0.0,0.0
67,1.0,0.01484860673067024,0.22431926794918963,0.0,0.0
68,0.0,20.766906708795133,95.20961560638463,0.0,0.0
68,1.0,0.03969098565237929,0.28906343479849134,0.0,0.0
69,0.0,43.164765346567336,559.0896685763635,0.0,0.0
69,1.0,0.00922201843606955,0.1453800754287003,0.0,0.0
70,0.0,93.0100310481332,751.8373975529514,0.0,0.0
70,1.0,0.04015056256721054,0.44151315730288104,0.0,0.0
71,0.0,93.02880802785691,783.1217525701918,0.0,0.0
71,1.0,0.0446641861441883,0.4306756090052841,0.0,0.0
72,0.0,107.72165370744942,672.3295861657584,0.0,0.0
72,1.0,0.03918639864542025,0.36404528513287027,0.0,0.0
73,0.0,106.45222985210967,608.7794933503935,0.0,0.0
73,1.0,0.036549135977741426,0.3674404494124402,0.0,0.0
74,0.0,172.34872622014072,800.0478296259901,0.0,0.0
74,1.0,0.05935366407735386,0.3802550759603953,0.0,0.0
75,0.0,156.56358322093757,671.6350002516808,0.0,0.0
75,1.0,0.041423252905318314,0.31392586666088684,0.0,0.0
76,0.0,176.1360723774219,502.767833911603,0.0,0.0
76,1.0,0.06903830243555582,0.4309415228523366,0.0,0.0
77,0.0,212.84202454251596,658.803278719152,0.0,0.0
77,1.0,0.04900637368953148,0.2451950529124557,0.0,0.0
78,0.0,112.47469563665376,848.3227259094701,0.0,0.0
78,1.0,0.2052636424803107,0.7769255791484508,0.0,0.0
79,0.0,119.12039622564093,787.8085552226028,0.0,0.0
79,1.0,0.05673584132185294,0.5509487980088174,0.0,0.0
80,0.0,113.40811071354666,914.9912403539856,0.0,0.0
80,1.0,0.04437363315182749,0.47165096639421367,0.0,0.0
81,0.0,104.60766794926961,831.9726953397221,0.0,0.0
81,1.0,0.055859576200553,0.6694038437877733,0.0,0.0
82,0.0,136.414424559981,723.0912679437902,0.0,0.0
82,1.0,0.07096815782968123,0.540658672905471,0.0,0.0
83,0.0,152.92513315683755,788.1419454583557,0.0,0.0
83,1.0,0.2917043421433815,0.9019605459329597,0.0,0.0
84,0.0,137.77776996905922,927.7097987496859,0.0,0.0
84,1.0,0.04873958413329417,0.4325545595968433,0.0,0.0
85,0.0,116.46142359374976,633.6335677709519,0.0,0.0
85,1.0,0.055838553230262516,0.40740280339065427,0.0,0.0
86,0.0,146.55928515618194,855.9123470193831,0.0,0.0
86,1.0,0.04630325663319529,0.46589829726872567,0.0,0.0
87,0.0,79.68298531964705,538.7314834615735,0.0,0.0
87,1.0,0.03371154745492232,0.3081102958439956,0.0,0.0
