combo_label,M,organo_id,n_seeds_con_datos,edep_medio_J,s_between_J,se_within_medio_J,ratio_se_within_sobre_s_between,ic95_s_between_low,ic95_s_between_high
GCR_He_min_6,5000,27,3,5.2657e-10,7.815338308096456e-11,1.598654336e-11,0.2045534400403169,3.324105643022586e-10,7.207294356977413e-10
GCR_He_min_6,5000,28,3,3.775893333333334e-09,3.036933249732919e-10,9.512323444333333e-11,0.3132213539816816,3.0214164024895438e-09,4.530370264177124e-09
GCR_He_min_6,5000,29,3,7.784446666666667e-09,7.063185366626967e-10,9.162016574333333e-11,0.12971508036052953,6.029712538788768e-09,9.539180794544565e-09
GCR_He_min_6,5000,30,3,3.255896666666667e-10,4.9184183965308733e-11,1.2727088139999999e-11,0.258763836540967,2.0339951919646476e-10,4.4777981413686865e-10
GCR_He_min_6,5000,31,3,1.4910466666666666e-09,7.533021261972731e-11,4.979645013666666e-11,0.6610422087621465,1.3039009412143856e-09,1.6781923921189477e-09
GCR_He_min_6,5000,32,3,1.47655e-09,1.3559758884286983e-10,3.606075071666666e-11,0.2659394685731011,1.1396797290811915e-09,1.8134202709188085e-09
GCR_He_min_6,5000,33,3,6.15013e-10,1.299621873353938e-10,2.8693459836666665e-11,0.22078314027308088,2.921429723654549e-10,9.37883027634545e-10
GCR_He_min_6,5000,34,3,9.887896666666667e-10,1.0919171383549822e-10,3.268663667e-11,0.29935088956698447,7.175205199528717e-10,1.2600588133804617e-09
GCR_He_min_6,5000,35,3,1.6573866666666665e-09,1.2053161632257867e-10,3.7642489100000004e-11,0.31230386058424237,1.3579453669255608e-09,1.956827966407772e-09
GCR_He_min_6,5000,36,3,1.8086033333333333e-10,1.6027837107149972e-11,1.122986263e-11,0.7006474145529212,1.4104176521126412e-10,2.2067890145540254e-10
GCR_He_min_6,5000,37,3,1.5805333333333336e-10,1.2314643207715496e-11,1.06943616e-11,0.8684264269467149,1.2745959469054093e-10,1.886470719761258e-10
GCR_He_min_6,5000,38,3,4.447053333333333e-10,5.210491648907357e-11,2.243317384333333e-11,0.43053852409565957,3.152590984580508e-10,5.741515682086158e-10
GCR_He_min_6,5000,39,3,1.205584e-10,3.224580659682744e-11,1.0694855006666666e-11,0.3316665369976789,4.044891061330905e-11,2.0066788938669097e-10
GCR_He_min_6,5000,40,3,1.1837133333333333e-10,2.4550130556339888e-11,6.541051593333334e-12,0.2664365298719015,5.7380505972901144e-11,1.7936216069376553e-10
GCR_He_min_6,5000,41,3,8.323136666666668e-09,1.8864695977760512e-10,1.2128134027000002e-10,0.6429011122839081,7.854473816607198e-09,8.791799516726137e-09
GCR_He_min_6,5000,42,3,1.4875900000000002e-08,3.3344035448637556e-10,1.2932972298666668e-10,0.38786463979707386,1.4047521387152746e-08,1.5704278612847255e-08
GCR_He_min_6,5000,43,3,1.1585633333333333e-09,8.914094251988444e-11,4.9827832149999995e-11,0.558978071595833,9.371070839052637e-10,1.3800195827614028e-09
GCR_He_min_6,5000,44,3,2.0793766666666666e-09,2.2658360098059454e-10,4.8082635556666664e-11,0.21220704123589526,1.516466369371172e-09,2.6422869639621613e-09
GCR_He_min_6,5000,45,3,5.08822e-10,1.0488730281116015e-10,3.0712240443333334e-11,0.2928118048628619,2.482464660582947e-10,7.693975339417054e-10
GCR_He_min_6,5000,46,3,4.858223333333333e-10,7.707272463286434e-11,2.3391963203333333e-11,0.30350507672799776,2.9434761870835424e-10,6.772970479583123e-10
GCR_He_min_6,5000,47,3,1.6476333333333333e-10,5.037491113970657e-11,8.578501203333334e-12,0.17029312825073312,3.9615016848086394e-11,2.8991164981858026e-10
GCR_He_min_6,5000,48,3,1.45399e-10,4.950372423363721e-11,1.1680819356666669e-11,0.23595839580751554,2.241500643209184e-11,2.6838299356790816e-10
GCR_He_min_6,5000,49,3,1.0630566666666668e-09,1.1815008816472864e-11,3.8034016206666664e-11,3.2191271963875656,1.0337041888322306e-09,1.092409144501103e-09
GCR_He_min_6,5000,50,3,1.4181233333333334e-09,1.5928786844368702e-10,3.7246370149999994e-11,0.23383055165414363,1.0223983956363607e-09,1.813848271030306e-09
GCR_He_min_6,5000,51,3,2.04979e-09,1.3777842247609023e-10,6.216993067999999e-11,0.451231256409463,1.707501800760186e-09,2.3920781992398137e-09
GCR_He_min_6,5000,52,3,3.81216e-09,1.3642267810008726e-10,6.999799334333334e-11,0.5130964610735681,3.4732399283142094e-09,4.1510800716857906e-09
GCR_He_min_6,5000,53,3,2.5760200000000004e-09,1.2597844140963156e-10,7.540640036333334e-11,0.5985659095284553,2.263046944581077e-09,2.8889930554189236e-09
GCR_He_min_6,5000,54,3,4.1897966666666664e-09,3.3869783440898085e-10,7.723950589e-11,0.22804841969179102,3.3483566955681925e-09,5.031236637765141e-09
GCR_He_min_6,5000,55,3,2.03167e-11,4.688575032992433e-12,2.922397266666667e-12,0.6233018019552686,8.668693902947815e-12,3.1964706097052185e-11
GCR_He_min_6,5000,56,3,1.7387333333333333e-10,4.169885093540748e-11,1.3750092993333333e-11,0.3297475274470406,7.027928471133694e-11,2.7746738195532974e-10
GCR_He_min_6,5000,57,3,3.3424866666666664e-11,9.627889768964607e-12,4.334831613333333e-12,0.45023693845214285,9.505932248106177e-12,5.7343801085227155e-11
GCR_He_min_6,5000,58,3,1.3466366666666665e-09,4.232066201435577e-11,3.563825297e-11,0.8421005549939412,1.2414978290228804e-09,1.4517755043104526e-09
GCR_He_min_6,5000,59,3,3.961216666666666e-11,2.9932407359471327e-12,3.0650627500000002e-12,1.0239947335977109,3.2175944339644467e-11,4.704838899368886e-11
GCR_He_min_6,5000,60,3,7.297306666666667e-11,3.610635420993563e-12,7.351007933333333e-12,2.03593192782408,6.400302713396811e-11,8.194310619936524e-11
GCR_He_min_6,5000,61,3,1.7267433333333333e-09,2.716261792120438e-10,3.025125153666667e-11,0.11137089813810311,1.0519320379360732e-09,2.4015546287305933e-09
GCR_He_min_6,5000,62,3,2.86704e-11,1.0970064346666341e-11,4.141348069999999e-12,0.377513562284482,1.417049995815361e-12,5.592375000418464e-11
GCR_He_min_6,5000,63,3,1.4968933333333333e-11,2.1273456943650067e-12,1.8751626266666665e-12,0.8814564702077654,9.68388714251101e-12,2.0253979524155656e-11
GCR_He_min_6,5000,64,3,2.17546e-11,1.756646441376295e-12,2.2296607533333335e-12,1.269271209513533,1.739049612717431e-11,2.6118703872825686e-11
GCR_He_min_6,5000,65,3,1.44866e-11,1.363993082827036e-12,2.0478488566666667e-12,1.5013630805386924,1.1097979868444571e-11,1.787522013155543e-11
GCR_He_min_6,5000,66,2,2.418e-13,5.998952510230432e-14,8.303325000000001e-14,1.3841291435195997,-2.9717581399999996e-13,7.80775814e-13
GCR_He_min_6,5000,67,3,1.493061e-11,1.7218127775460955e-11,7.10899931e-12,0.41287876374873056,-2.7845042708364457e-11,5.7706262708364455e-11
GCR_He_min_6,5000,68,3,2.813257333333333e-13,1.947317625864187e-13,6.403876666666667e-14,0.3288562986135728,-2.0245382483418204e-13,7.651052915008487e-13
GCR_He_min_6,5000,69,3,1.2941199999999999e-11,3.495095253351473e-12,2.1134195666666665e-12,0.6046815361155301,4.258201320370719e-12,2.1624198679629277e-11
GCR_He_min_6,5000,70,3,7.59413e-11,1.9768745644577458e-11,7.626262419999999e-12,0.38577371357357076,2.6829049864558125e-11,1.2505355013544187e-10
GCR_He_min_6,5000,71,3,2.995606666666667e-10,2.5129430362293013e-11,1.2515052816666666e-11,0.49802373695846447,2.3713066266423107e-10,3.619906706691023e-10
GCR_He_min_6,5000,72,3,8.666586666666666e-10,6.916659957185499e-11,2.946084351333334e-11,0.42594031939834487,6.948254406105328e-10,1.0384918927228004e-09
GCR_He_min_6,5000,73,3,1.4046733333333334e-09,9.868022969842201e-11,3.481473025e-11,0.35280349829340457,1.1595182682874575e-09,1.6498283983792093e-09
GCR_He_min_6,5000,74,3,1.0153903333333332e-08,4.025311019453449e-10,1.0195730457666666e-10,0.253290501240598,9.153879936732168e-09,1.1153926729934497e-08
GCR_He_min_6,5000,75,3,3.7195266666666666e-09,1.671443239638526e-10,6.278485522999999e-11,0.3756325894954,3.3042836363389567e-09,4.134769696994376e-09
GCR_He_min_6,5000,76,3,9.731313333333334e-10,1.7892445482195405e-11,3.371723723666667e-11,1.8844398475445048,9.286804473815798e-10,1.017582219285087e-09
GCR_He_min_6,5000,77,3,5.569823333333334e-10,3.3123850717169543e-11,2.4819346616666667e-11,0.749289290927812,4.746914853898831e-10,6.392731812767836e-10
GCR_He_min_6,5000,78,3,4.138353333333333e-10,1.1001833498709812e-11,1.7043824226666666e-11,1.5491803460455387,3.8650305801088105e-10,4.411676086557856e-10
GCR_He_min_6,5000,79,3,6.79555e-10,1.9185497986760725e-11,3.231642283666667e-11,1.6844192868471362,6.318917343057872e-10,7.272182656942129e-10
GCR_He_min_6,5000,80,3,4.581373333333333e-10,6.677849229604794e-11,2.2609831196666665e-11,0.3385795398978295,2.92236973428061e-10,6.240376932386056e-10
GCR_He_min_6,5000,81,3,3.2879333333333335e-10,6.28627086620783e-11,1.994646563333333e-11,0.31730203896489056,1.7262110432545756e-10,4.849655623412091e-10
GCR_He_min_6,5000,82,3,6.498063333333334e-10,5.432096275226843e-11,2.1712102316666666e-11,0.39970024860724646,5.148546900549846e-10,7.847579766116822e-10
GCR_He_min_6,5000,83,3,2.26069e-10,3.5718717278200224e-11,1.391830165e-11,0.3896640952023938,1.373316259134817e-10,3.148063740865183e-10
GCR_He_min_6,5000,84,3,1.4831833333333333e-09,3.075182325218026e-11,4.423547585333333e-11,1.4384667696149396,1.4067854038523475e-09,1.5595812628143192e-09
GCR_He_min_6,5000,85,3,2.3352833333333335e-09,1.5356494011763663e-10,5.082595387e-11,0.3309736833880531,1.9537760851402614e-09,2.7167905815264057e-09
GCR_He_min_6,5000,86,3,2.1837900000000004e-09,1.4414576199111782e-10,5.230150017333333e-11,0.36283758503115837,1.825683175917639e-09,2.5418968240823617e-09
GCR_He_min_6,5000,87,3,1.23613e-09,1.7559495465416996e-10,3.168770614e-11,0.18045909236064428,7.99892744963908e-10,1.672367255036092e-09
GCR_He_min_6,5000,88,3,2.04754e-09,3.851779811983027e-10,4.941467164e-11,0.1282904892077921,1.0906276243043542e-09,3.0044523756956463e-09
GCR_He_min_6,5000,89,3,7.436446666666666e-10,2.38359332752744e-10,2.319861975e-11,0.09732624891203441,1.5147946899865837e-10,1.335809864334675e-09
GCR_He_min_6,5000,90,3,2.74037e-10,7.188263487101733e-11,1.792533832e-11,0.24936952230763865,9.545622367500329e-11,4.5261777632499667e-10
GCR_He_min_6,5000,91,3,5.93991e-11,2.2204306238430416e-11,5.172781943333333e-12,0.2329630067153581,4.236093622563455e-12,1.1456210637743653e-10
GCR_He_min_6,5000,92,3,6.83294e-10,6.37110191646626e-11,2.0294413926666668e-11,0.31853852273521616,5.250142807980323e-10,8.415737192019676e-10
GCR_He_min_6,5000,93,3,2.4921833333333335e-10,1.181231265812641e-11,1.279737133e-11,1.0833925328920166,2.1987255366809295e-10,2.7856411299857374e-10
GCR_He_min_6,5000,94,3,4.65275e-11,9.482232715452623e-12,3.55298218e-12,0.374698901262982,2.2970426964791077e-11,7.008457303520892e-11
GCR_He_min_6,5000,95,3,9.030623333333333e-09,3.1425753409160063e-10,8.938257563999999e-11,0.28442460702929884,8.249901334136215e-09,9.811345332530451e-09
GCR_He_min_6,5000,96,3,2.67288e-10,3.966699122696351e-11,1.4196890583333332e-11,0.3579018761998526,1.6874177808564293e-10,3.6583422191435707e-10
GCR_He_min_6,5000,97,3,1.6338133333333333e-09,2.652883414953121e-10,2.5842192858000002e-11,0.09741171704847293,9.747473703339e-10,2.2928792963327665e-09
GCR_He_min_6,5000,98,3,2.3037833333333334e-10,2.214458047318426e-11,1.2160464566666667e-11,0.5491395324193317,1.7536370595651916e-10,2.853929607101475e-10
GCR_He_min_6,5000,99,3,1.82162e-09,9.919563548866448e-11,3.011229547566667e-11,0.3035647216465258,1.575184492656634e-09,2.068055507343366e-09
GCR_He_min_6,5000,100,3,4.56443e-12,2.501499107555308e-12,9.703781666666668e-13,0.3879186539526726,-1.6501398109854363e-12,1.0778999810985435e-11
GCR_He_min_6,5000,101,3,2.6735433333333337e-11,9.675928195441168e-12,7.087635266666667e-12,0.7325018461800925,2.6971552164094154e-12,5.077371145025726e-11
GCR_He_min_6,5000,102,3,8.027046666666667e-12,2.799533139245423e-12,1.0672150666666666e-12,0.3812117998197086,1.0720595233729405e-12,1.4982033809960393e-11
GCR_He_min_6,5000,103,3,1.40699e-09,5.930290127809945e-11,3.945915639e-11,0.6653832365630358,1.2596615364904129e-09,1.554318463509587e-09
GCR_He_min_6,5000,104,3,3.0776899999999997e-11,9.710561291192181e-12,3.3888670466666667e-12,0.34898776137075493,6.652581560029326e-12,5.4901218439970664e-11
GCR_He_min_6,5000,105,3,1.1424199999999999e-10,1.1092263429976767e-11,9.893577966666667e-12,0.8919349985801219,8.668506614412522e-11,1.4179893385587475e-10
GCR_He_min_6,5000,106,3,2.093296666666667e-09,3.2156844128946067e-10,3.703077136333333e-11,0.11515673371069392,1.2944119013804013e-09,2.8921814319529327e-09
GCR_He_min_6,5000,107,3,1.9173066666666667e-07,3.0873834121037344e-09,4.683211200729999e-10,0.15168868182584658,1.8406056209223484e-07,1.994007712410985e-07
GCR_He_min_6,5000,108,3,1.2781366666666668e-08,5.931531533536113e-10,1.0383349558866666e-10,0.17505343266170886,1.1307773624403044e-08,1.4254959708930291e-08
GCR_He_min_6,5000,109,3,7.070563333333333e-08,1.6315566258433487e-09,2.942462131006667e-10,0.1803469205051779,6.66522948687082e-08,7.475897179795845e-08
GCR_He_min_6,5000,110,3,1.1924266666666667e-10,2.577090581126968e-11,7.9138634e-12,0.3070851858276262,5.52190206966372e-11,1.8326631263669614e-10
GCR_He_min_6,5000,113,3,9.175803333333333e-10,1.425659415229786e-10,2.609957633e-11,0.18307020632829968,5.633983176022609e-10,1.2717623490644059e-09
GCR_He_min_6,5000,114,3,7.927713333333334e-13,5.945624202531921e-13,1.7636696e-13,0.29663321123607983,-6.843228045346446e-13,2.2698654712013113e-12
GCR_He_min_6,5000,115,3,7.353826666666667e-10,1.3048777043973637e-10,3.4727616013333337e-11,0.2661369406213567,4.112069128443543e-10,1.059558420488979e-09
GCR_He_min_6,5000,116,3,1.4661866666666666e-09,2.211752758183729e-10,3.178575808e-11,0.14371298040610186,9.167124782147136e-10,2.0156608551186196e-09
GCR_He_min_6,5000,117,3,1.76174e-07,2.5355545744471834e-09,4.1893463390800004e-10,0.16522406503490017,1.698748248914128e-07,1.824731751085872e-07
GCR_He_min_6,5000,118,3,7.70203e-09,3.762939313887482e-10,7.845121067733333e-11,0.20848385831735777,6.767188608690874e-09,8.636871391309125e-09
GCR_He_min_6,5000,119,3,4.48653e-08,8.140120822199135e-10,2.1135912650966667e-10,0.25965109256519103,4.284301868210454e-08,4.688758131789546e-08
GCR_He_min_6,5000,120,3,8.018696666666667e-11,8.636905914349961e-12,6.4674373266666666e-12,0.7488141460382488,5.872997130195652e-11,1.0164396203137682e-10
GCR_He_min_6,5000,121,3,7.18945e-11,3.97515724343075e-12,7.2464351866666664e-12,1.8229304510260447,6.20188649760532e-11,8.177013502394679e-11
GCR_He_min_6,5000,122,3,3.81637e-10,3.150241438366272e-11,1.4659464403333333e-11,0.46534415504786797,3.0337434829224396e-10,4.5989965170775607e-10
GCR_He_min_6,5000,123,3,1.3472766666666667e-08,1.1353952322135806e-10,1.1550217971933333e-10,1.017286108328541,1.3190696090973075e-08,1.3754837242360259e-08
GCR_He_min_6,5000,124,3,3.0828466666666667e-09,1.125343984448014e-10,5.4818755213333334e-11,0.48712887766687774,2.8032731608596065e-09,3.362420172473727e-09
GCR_He_min_6,5000,125,3,6.236706666666666e-09,2.346563343132532e-10,8.129778804666668e-11,0.34645469206954643,5.653740969507245e-09,6.819672363826087e-09
GCR_He_min_6,5000,126,3,1.5097533333333333e-10,1.506941274016123e-11,1.1893025659999999e-11,0.7892162664245105,1.1353781548596201e-10,1.8841285118070466e-10
GCR_He_min_6,5000,127,3,6.626963333333333e-10,1.5124813299123174e-11,2.0207503850000002e-11,1.3360498044079319,6.251211817605704e-10,7.002714849060963e-10
GCR_He_min_6,5000,128,3,8.564210000000001e-11,3.326146423821417e-11,1.2002860666666666e-11,0.360863868791337,3.0093735282368326e-12,1.682748264717632e-10
GCR_He_min_6,5000,129,3,4.40401e-10,1.092990752751367e-10,2.6420157363333334e-11,0.24172352141888045,1.6886513115961057e-10,7.119368688403894e-10
GCR_He_min_6,5000,130,3,4.66844e-10,1.543439224589036e-11,2.8838259473333333e-11,1.8684415306998536,4.28499749621291e-10,5.051882503787091e-10
GCR_He_min_6,5000,131,3,5.788366666666667e-11,1.0578229682859665e-11,3.5419954e-12,0.3348382013050103,3.1603766489122335e-11,8.4163566844211e-11
GCR_He_min_6,5000,132,3,4.92624e-11,1.8865315048257215e-11,5.0054948200000004e-12,0.26532792095949703,2.3945770135644986e-12,9.61302229864355e-11
GCR_He_min_6,5000,133,3,7.726503333333333e-11,1.645930178116111e-11,7.20973494e-12,0.4380340694799141,3.637456103607664e-11,1.1815550563059002e-10
GCR_He_min_6,5000,134,3,4.21361e-12,1.6145235141985391e-12,9.388110666666666e-13,0.5814787201366336,2.02587545440713e-13,8.224632454559286e-12
GCR_He_min_6,5000,135,3,1.5402566666666666e-10,4.6203954736941466e-12,1.0059071046666668e-11,2.1771017446314254,1.4254704165380584e-10,1.6550429167952748e-10
GCR_He_min_6,5000,136,3,1.5413233333333332e-10,2.2621353547772796e-11,1.4191505319999999e-11,0.6273499633887838,9.793324039061922e-11,2.1033142627604743e-10
GCR_He_min_6,5000,137,3,1.5002499999999999e-09,6.513533910251788e-11,4.145379327333334e-11,0.6364255386478965,1.3384317883555422e-09,1.6620682116444575e-09
GCR_He_min_6,5000,138,3,5.407153333333334e-09,3.554245042668459e-10,7.149358215666667e-11,0.20114983997555402,4.5241586572089616e-09,6.2901480094577065e-09
GCR_He_min_6,5000,140,3,2.4021333333333333e-13,5.86749435648074e-14,1.154355973e-14,0.1967374662618969,9.444492916408894e-14,3.859817375025777e-13
GCR_He_min_6,5000,141,3,1.1012396666666667e-10,2.3960059935303444e-11,7.951235639999999e-12,0.33185374583660443,5.059907429568418e-11,1.6964885903764915e-10
GCR_He_min_6,10000,0,3,1.0574433333333335e-09,1.2983159605170615e-11,2.002042727646333e-12,0.15420304367582513,1.025188773861453e-09,1.089697892805214e-09
GCR_He_min_6,10000,1,3,6.56087e-11,7.066718443521013e-12,5.591035460000001e-12,0.7911784663114795,4.8052581363300195e-11,8.316481863669982e-11
GCR_He_min_6,10000,2,3,6.891463333333333e-11,3.822630771253394e-12,6.102934583333333e-12,1.5965273521126015,5.941792565199746e-11,7.84113410146692e-11
GCR_He_min_6,10000,3,3,3.155713333333333e-11,8.371446907395e-12,4.199138333333333e-12,0.5016024565148927,1.0759627922344851e-11,5.235463874432181e-11
GCR_He_min_6,10000,4,3,9.114043333333332e-11,2.564091319636126e-11,7.251665026666666e-12,0.28281617628563094,2.7439732983320645e-11,1.54841133683346e-10
GCR_He_min_6,10000,5,3,8.33913e-11,5.8833064708546376e-12,5.895478983333333e-12,1.002068991737724,6.877517694318211e-11,9.800742305681788e-11
GCR_He_min_6,10000,6,3,1.24584e-11,3.268524029282942e-12,2.6692200666666665e-12,0.8166438559891045,4.3382808692306754e-12,2.0578519130769325e-11
GCR_He_min_6,10000,7,3,4.3412600000000003e-11,5.971098668586878e-12,3.84847702e-12,0.6445174051881446,2.8578371431963267e-11,5.824682856803674e-11
GCR_He_min_6,10000,8,3,3.846973333333333e-10,3.0832505709613255e-11,1.8281674986666667e-11,0.5929351042321102,3.080989613406053e-10,4.6129570532606136e-10
GCR_He_min_6,10000,9,3,3.44709e-12,1.1902047885553139e-12,9.098033e-13,0.7644090401487387,4.902187680630841e-13,6.403961231936916e-12
GCR_He_min_6,10000,10,3,5.15127e-09,3.9291782512377817e-10,7.843591027666667e-11,0.19962420959638966,4.175129234313839e-09,6.127410765686161e-09
GCR_He_min_6,10000,11,3,1.36083e-10,1.48155969505113e-11,9.38120281e-12,0.6331977605314274,9.927604641673165e-11,1.7288995358326837e-10
GCR_He_min_6,10000,12,3,8.180973333333333e-10,4.218334840115632e-11,2.92891128e-11,0.69432877924876,7.132996291453415e-10,9.228950375213252e-10
GCR_He_min_6,10000,13,3,5.881600000000001e-10,3.55573276976772e-11,3.063250317666666e-11,0.8614962135826575,4.998235722148003e-10,6.764964277851998e-10
GCR_He_min_6,10000,14,3,6.893246666666666e-10,8.31781614147207e-11,2.144458757e-11,0.2578151188396523,4.826819821660214e-10,8.959673511673118e-10
GCR_He_min_6,10000,15,3,1.68416e-10,1.926221679869688e-11,1.0858033153333335e-11,0.563695926943772,1.2056213882999696e-10,2.1626986117000302e-10
GCR_He_min_6,10000,16,3,8.236573333333334e-10,4.1934242741861137e-11,4.217733783e-11,1.005797054441529,7.19478491852638e-10,9.278361748140287e-10
GCR_He_min_6,10000,17,3,4.724376666666667e-10,1.0375197569363838e-10,1.8596148796666665e-11,0.1792365752299298,2.1468266926196586e-10,7.301926640713675e-10
GCR_He_min_6,10000,18,3,2.3480866666666666e-10,1.6167692486354793e-11,1.2970204803333334e-11,0.8022298057858241,1.946426504823994e-10,2.749746828509339e-10
GCR_He_min_6,10000,19,3,2.82331e-09,6.901164756763893e-11,7.149019332000001e-11,1.0359148903079272,2.6518617271283962e-09,2.9947582728716035e-09
GCR_He_min_6,10000,20,3,2.0610533333333333e-09,2.0767422982482289e-10,4.761279242666667e-11,0.2292667340903537,1.5451203092954823e-09,2.5769863573711846e-09
GCR_He_min_6,10000,21,3,2.36184e-10,1.3324950581521855e-11,9.416424466666667e-12,0.7066761267936507,2.0308031614631e-10,2.6928768385369e-10
GCR_He_min_6,10000,22,3,1.9593733333333333e-09,7.506186537339271e-11,5.3967923156666675e-11,0.718979243164356,1.7728942731982197e-09,2.145852393468447e-09
GCR_He_min_6,10000,23,3,1.6778133333333333e-09,3.255515985728429e-11,3.716031608e-11,1.14145702994253,1.5969353058218202e-09,1.7586913608448464e-09
GCR_He_min_6,10000,24,3,1.71144e-10,1.757234682676165e-11,1.2149060049999998e-11,0.69137379143335,1.274883473683733e-10,2.147996526316267e-10
GCR_He_min_6,10000,25,3,1.8308000000000003e-10,2.6809369929187078e-11,9.81305114e-12,0.36603065144461433,1.1647645794385595e-10,2.496835420561441e-10
GCR_He_min_6,10000,26,3,1.1682399999999999e-09,8.950734550862286e-11,3.9668684333333334e-11,0.44318914953758487,9.458734816273637e-10,1.3906065183726361e-09
GCR_He_min_6,10000,27,3,9.475093333333332e-10,5.533954828450747e-11,2.245292226666667e-11,0.40573013265727104,8.10027179098798e-10,1.0849914875678684e-09
GCR_He_min_6,10000,28,3,7.708096666666667e-09,2.2984475115462967e-10,1.3317726446666666e-10,0.5794226920460356,7.137084569390738e-09,8.279108763942597e-09
GCR_He_min_6,10000,29,3,1.52366e-08,6.637239712410572e-10,1.3471156669e-10,0.20296323852536322,1.3587685178465993e-08,1.688551482153401e-08
GCR_He_min_6,10000,30,3,8.491593333333333e-10,2.986055318197122e-11,2.6987124413333334e-11,0.9037717502710979,7.749756201417024e-10,9.233430465249641e-10
GCR_He_min_6,10000,31,3,3.5563266666666666e-09,8.201830913481046e-11,8.922431877333333e-11,1.0878585490793111,3.352565447501013e-09,3.76008788583232e-09
GCR_He_min_6,10000,32,3,3.2395466666666668e-09,2.311851799604234e-10,6.213707526333333e-11,0.268776204746215,2.6652044908929673e-09,3.813888842440366e-09
GCR_He_min_6,10000,33,3,1.4006966666666666e-09,2.0488817275121923e-11,4.171486444666667e-11,2.035982062142649,1.3497955150667336e-09,1.4515978182665996e-09
GCR_He_min_6,10000,34,3,1.9475833333333333e-09,2.6002456659579933e-10,6.417508045333333e-11,0.24680391277448657,1.301594367436771e-09,2.5935722992298958e-09
GCR_He_min_6,10000,35,3,3.0958899999999997e-09,5.855339358226816e-11,5.1780590876666666e-11,0.8843311669700983,2.9504235670965988e-09,3.2413564329034007e-09
GCR_He_min_6,10000,36,3,2.70211e-10,6.861984730382312e-11,1.4393271856666665e-11,0.20975377273777104,9.9736091493825e-11,4.40685908506175e-10
GCR_He_min_6,10000,37,3,3.33346e-10,4.25491072409281e-11,2.1913870533333333e-11,0.5150253895868895,2.2763962715133122e-10,4.390523728486688e-10
GCR_He_min_6,10000,38,3,8.388753333333334e-10,5.66884549122071e-11,2.6051073133333332e-11,0.4595481244581175,6.980420388241439e-10,9.79708627842523e-10
GCR_He_min_6,10000,39,3,2.37411e-10,3.046165512574786e-11,1.7997397566666666e-11,0.5908213947131941,1.6173394628234767e-10,3.1308805371765237e-10
GCR_He_min_6,10000,40,3,2.3906666666666664e-10,5.64774347977432e-11,1.604347311e-11,0.2840687288198346,9.875761749056452e-11,3.7937571584276875e-10
GCR_He_min_6,10000,41,3,1.7198033333333332e-08,5.237027241988846e-10,1.7910777149333336e-10,0.3420027493027023,1.5896978645803224e-08,1.849908802086344e-08
GCR_He_min_6,10000,42,3,3.078263333333333e-08,3.386506361035437e-10,1.9144084289533336e-10,0.5653048377467084,2.994131061878842e-08,3.162395604787824e-08
GCR_He_min_6,10000,43,3,2.1074566666666668e-09,2.720184744338761e-10,6.003492849e-11,0.2207016586463272,1.4316707772608663e-09,2.7832425560724673e-09
GCR_He_min_6,10000,44,3,3.74996e-09,8.098751261768674e-11,6.243615512999999e-11,0.7709355814486968,3.5487596280068432e-09,3.9511603719931575e-09
GCR_He_min_6,10000,45,3,8.420616666666666e-10,5.485028425025102e-11,3.0307316506666664e-11,0.552546206841726,7.057950097663929e-10,9.783283235669404e-10
GCR_He_min_6,10000,46,3,7.105206666666666e-10,6.286854095120497e-11,1.9383621526666667e-11,0.30831988834783275,5.543339482800714e-10,8.667073850532618e-10
GCR_He_min_6,10000,47,3,3.1281399999999996e-10,1.3203620450467366e-11,1.506141510666667e-11,1.1407034277582209,2.8001174122670946e-10,3.4561625877329046e-10
GCR_He_min_6,10000,48,3,2.48933e-10,6.981337765786721e-12,1.5340787546666665e-11,2.197399418467748,2.3158899584324802e-10,2.66277004156752e-10
GCR_He_min_6,10000,49,3,1.8899099999999997e-09,4.7161950765420985e-11,5.774182389333334e-11,1.224330693624944,1.7727437637344182e-09,2.0070762362655813e-09
GCR_He_min_6,10000,50,3,2.572143333333333e-09,1.4936249942115096e-10,4.397648218e-11,0.2944278674394797,2.2010763691307516e-09,2.9432102975359145e-09
GCR_He_min_6,10000,51,3,3.88848e-09,2.1359659079676327e-10,8.537054566333333e-11,0.3996812184355659,3.3578338283160767e-09,4.419126171683923e-09
GCR_He_min_6,10000,52,3,7.26813e-09,5.229746723312711e-10,9.222260255666666e-11,0.1763423879507678,5.968884039542243e-09,8.567375960457756e-09
GCR_He_min_6,10000,53,3,4.952193333333334e-09,1.0897008779171185e-10,1.1028866569999999e-10,1.0121003656600562,4.681474780668077e-09,5.222911885998591e-09
GCR_He_min_6,10000,54,3,7.871553333333333e-09,4.90338972276662e-10,9.643143513666667e-11,0.19666279979527623,6.653385489476609e-09,9.089721177190057e-09
GCR_He_min_6,10000,55,3,4.636176666666666e-11,3.046403503039827e-12,6.226704466666667e-12,2.0439526347883348,3.879347004609591e-11,5.3930063287237413e-11
GCR_He_min_6,10000,56,3,3.5933599999999994e-10,3.261642941831615e-11,2.3852825066666666e-11,0.7313131906851773,2.783057581770081e-10,4.4036624182299177e-10
GCR_He_min_6,10000,57,3,5.83165e-11,1.1526393586894385e-11,4.883175626666666e-12,0.42365164696604507,2.968104000790954e-11,8.695195999209045e-11
