combo_label,M,seed_idx,organo_id,edep_J,s1_j,s2_j2,n,se_run_j,se_run_total_j
GCR_He_min_6,5000,2,110,1.01324e-10,1.01324e-10,3.05609e-23,1027,4.41772e-15,4.53699844e-12
GCR_He_min_6,5000,2,111,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,5000,2,112,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,5000,2,113,9.66534e-10,9.66534e-10,8.96078e-22,7827,3.56095e-15,2.7871555649999998e-11
GCR_He_min_6,5000,2,114,7.73868e-13,7.73868e-13,9.04237e-26,9,1.82126e-14,1.639134e-13
GCR_He_min_6,5000,2,115,8.42552e-10,8.42552e-10,1.85889e-21,5653,7.36543e-15,4.1636775790000005e-11
GCR_He_min_6,5000,2,116,1.55759e-09,1.55759e-09,1.52444e-21,12928,2.82823e-15,3.656335744e-11
GCR_He_min_6,5000,2,117,1.73321e-07,1.73321e-07,1.91474e-19,1503004,2.75522e-16,4.1411066808800005e-10
GCR_He_min_6,5000,2,118,8.08605e-09,8.08605e-09,8.02789e-21,80656,1.0533e-15,8.49549648e-11
GCR_He_min_6,5000,2,119,4.39526e-08,4.39526e-08,5.02339e-20,348517,6.06578e-16,2.11402744826e-10
GCR_He_min_6,5000,2,120,8.12881e-11,8.12881e-11,3.5162e-23,690,7.33607e-15,5.061888299999999e-12
GCR_He_min_6,5000,2,121,7.287e-11,7.287e-11,3.10728e-23,628,7.57892e-15,4.7595617599999994e-12
GCR_He_min_6,5000,2,122,4.04685e-10,4.04685e-10,3.33042e-22,3279,5.13207e-15,1.682805753e-11
GCR_He_min_6,5000,2,123,1.33713e-08,1.33713e-08,1.46533e-20,111023,1.02867e-15,1.1420602941000001e-10
GCR_He_min_6,5000,2,124,3.21273e-09,3.21273e-09,4.03994e-21,29325,2.07092e-15,6.0729729e-11
GCR_He_min_6,5000,2,125,6.05741e-09,6.05741e-09,8.88568e-21,44774,2.00592e-15,8.981306208e-11
GCR_He_min_6,5000,2,126,1.66951e-10,1.66951e-10,4.21358e-22,1006,1.97321e-14,1.9850492599999998e-11
GCR_He_min_6,5000,2,127,6.55945e-10,6.55945e-10,5.1142e-22,5398,3.8495e-15,2.0779601e-11
GCR_He_min_6,5000,2,128,8.52579e-11,8.52579e-11,1.47669e-22,277,3.98533e-14,1.10393641e-11
GCR_He_min_6,5000,2,129,5.62877e-10,5.62877e-10,1.42994e-21,3074,1.18517e-14,3.6432125799999997e-11
GCR_He_min_6,5000,2,130,4.77124e-10,4.77124e-10,9.27414e-22,2773,1.04867e-14,2.90796191e-11
GCR_He_min_6,5000,2,131,4.58102e-11,4.58102e-11,1.23885e-23,467,6.02307e-15,2.81277369e-12
GCR_He_min_6,5000,2,132,4.70078e-11,4.70078e-11,4.82319e-23,435,1.51186e-14,6.576591e-12
GCR_He_min_6,5000,2,133,6.28844e-11,6.28844e-11,3.16457e-23,515,9.51531e-15,4.9003846500000004e-12
GCR_He_min_6,5000,2,134,3.89264e-12,3.89264e-12,1.99851e-24,34,3.72021e-14,1.2648714e-12
GCR_He_min_6,5000,2,135,1.59234e-10,1.59234e-10,9.00908e-23,1257,6.65483e-15,8.36512131e-12
GCR_He_min_6,5000,2,136,1.73897e-10,1.73897e-10,3.63767e-22,1116,1.64487e-14,1.83567492e-11
GCR_He_min_6,5000,2,137,1.53263e-09,1.53263e-09,2.44183e-21,13101,3.63086e-15,4.756789686e-11
GCR_He_min_6,5000,2,138,5.2987e-09,5.2987e-09,5.27813e-21,47291,1.44729e-15,6.844379139e-11
GCR_He_min_6,5000,2,139,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,5000,2,140,2.34963e-13,2.34963e-13,1.30052e-28,2048,4.95901e-18,1.015605248e-14
GCR_He_min_6,5000,2,141,1.36278e-10,1.36278e-10,2.01605e-22,989,1.36786e-14,1.3528135399999999e-11
GCR_He_min_6,10000,0,0,1.05161e-09,1.05161e-09,4.99132e-24,10243943,2.15721e-19,2.209833627903e-12
GCR_He_min_6,10000,0,1,7.01677e-11,7.01677e-11,6.16075e-23,602,1.21521e-14,7.3155642e-12
GCR_He_min_6,10000,0,2,7.09731e-11,7.09731e-11,5.11113e-23,636,1.03415e-14,6.577194e-12
GCR_He_min_6,10000,0,3,2.88563e-11,2.88563e-11,1.74346e-23,259,1.45876e-14,3.7781884e-12
GCR_He_min_6,10000,0,4,6.78787e-11,6.78787e-11,2.05609e-23,706,5.31013e-15,3.74895178e-12
GCR_He_min_6,10000,0,5,8.95464e-11,8.95464e-11,4.65499e-23,751,7.98053e-15,5.99337803e-12
GCR_He_min_6,10000,0,6,1.02235e-11,1.02235e-11,1.54041e-24,125,6.74058e-15,8.425725e-13
GCR_He_min_6,10000,0,7,4.11335e-11,4.11335e-11,2.17276e-23,378,1.10026e-14,4.1589828e-12
GCR_He_min_6,10000,0,8,3.53854e-10,3.53854e-10,3.6736e-22,3269,5.54992e-15,1.814268848e-11
GCR_He_min_6,10000,0,9,3.50355e-12,3.50355e-12,8.53099e-25,32,2.17554e-14,6.961728e-13
GCR_He_min_6,10000,0,10,4.79068e-09,4.79068e-09,6.23498e-21,39523,1.90259e-15,7.519606457e-11
GCR_He_min_6,10000,0,11,1.53136e-10,1.53136e-10,2.15395e-22,1237,1.13349e-14,1.4021271300000001e-11
GCR_He_min_6,10000,0,12,8.61051e-10,8.61051e-10,1.14652e-21,5775,5.52573e-15,3.191109075e-11
GCR_He_min_6,10000,0,13,5.53896e-10,5.53896e-10,6.35632e-22,3083,7.51151e-15,2.315798533e-11
GCR_He_min_6,10000,0,14,5.95831e-10,5.95831e-10,4.02688e-22,5258,3.48219e-15,1.8309355019999998e-11
GCR_He_min_6,10000,0,15,1.6569e-10,1.6569e-10,1.52825e-22,1497,7.74929e-15,1.160068713e-11
GCR_He_min_6,10000,0,16,8.25143e-10,8.25143e-10,1.30611e-21,4447,7.63657e-15,3.395982679e-11
GCR_He_min_6,10000,0,17,4.73177e-10,4.73177e-10,4.51621e-22,3953,5.02825e-15,1.987667225e-11
GCR_He_min_6,10000,0,18,2.37795e-10,2.37795e-10,1.56538e-22,2080,5.46925e-15,1.137604e-11
GCR_He_min_6,10000,0,19,2.81436e-09,2.81436e-09,7.48706e-21,15481,5.39511e-15,8.352169791000001e-11
GCR_He_min_6,10000,0,20,1.82314e-09,1.82314e-09,1.56673e-21,15494,2.3734e-15,3.67734596e-11
GCR_He_min_6,10000,0,21,2.50822e-10,2.50822e-10,1.35561e-22,2640,4.00464e-15,1.05722496e-11
GCR_He_min_6,10000,0,22,1.9877e-09,1.9877e-09,2.79382e-21,12236,4.06264e-15,4.971046304e-11
GCR_He_min_6,10000,0,23,1.64298e-09,1.64298e-09,1.47602e-21,15723,2.29706e-15,3.611667438e-11
GCR_He_min_6,10000,0,24,1.51611e-10,1.51611e-10,9.92659e-23,895,9.58981e-15,8.58287995e-12
GCR_He_min_6,10000,0,25,1.80444e-10,1.80444e-10,1.41337e-22,1505,7.27209e-15,1.0944495449999999e-11
GCR_He_min_6,10000,0,26,1.11576e-09,1.11576e-09,3.07496e-21,6416,8.36634e-15,5.367843744e-11
GCR_He_min_6,10000,0,27,9.48727e-10,9.48727e-10,8.18086e-22,7586,3.4865e-15,2.6448589000000003e-11
GCR_He_min_6,10000,0,28,7.70089e-09,7.70089e-09,1.81906e-20,38939,3.31556e-15,1.2910459084e-10
GCR_He_min_6,10000,0,29,1.57212e-08,1.57212e-08,2.23916e-20,126915,1.12661e-15,1.4298370815e-10
GCR_He_min_6,10000,0,30,8.21503e-10,8.21503e-10,8.04763e-22,6346,4.16478e-15,2.6429693879999998e-11
GCR_He_min_6,10000,0,31,3.61703e-09,3.61703e-09,7.3837e-21,16052,5.04921e-15,8.104991892e-11
GCR_He_min_6,10000,0,32,3.50569e-09,3.50569e-09,7.137e-21,22702,3.57745e-15,8.121526989999999e-11
GCR_He_min_6,10000,0,33,1.4099e-09,1.4099e-09,1.67229e-21,10534,3.65666e-15,3.8519256439999996e-11
GCR_He_min_6,10000,0,34,1.77347e-09,1.77347e-09,4.12308e-21,8162,7.4909e-15,6.114072580000001e-11
GCR_He_min_6,10000,0,35,3.07842e-09,3.07842e-09,3.40574e-21,21652,2.51622e-15,5.448119544e-11
GCR_He_min_6,10000,0,36,2.13771e-10,2.13771e-10,1.29793e-22,1881,5.46197e-15,1.027396557e-11
GCR_He_min_6,10000,0,37,3.11077e-10,3.11077e-10,5.35658e-22,1446,1.49777e-14,2.1657754200000002e-11
GCR_He_min_6,10000,0,38,7.76199e-10,7.76199e-10,7.63308e-22,5796,4.43068e-15,2.5680221279999998e-11
GCR_He_min_6,10000,0,39,2.28998e-10,2.28998e-10,3.29082e-22,1062,1.57554e-14,1.6732234799999998e-11
GCR_He_min_6,10000,0,40,2.21414e-10,2.21414e-10,2.41435e-22,1518,9.52992e-15,1.446641856e-11
GCR_He_min_6,10000,0,41,1.76388e-08,1.76388e-08,3.70371e-20,90273,2.03027e-15,1.8327856371000003e-10
GCR_He_min_6,10000,0,42,3.11541e-08,3.11541e-08,4.39103e-20,251204,7.96631e-16,2.00116893724e-10
GCR_He_min_6,10000,0,43,2.15918e-09,2.15918e-09,4.11401e-21,11382,5.34761e-15,6.086649702e-11
GCR_He_min_6,10000,0,44,3.76738e-09,3.76738e-09,4.00676e-21,29202,2.03194e-15,5.933671188e-11
GCR_He_min_6,10000,0,45,8.3994e-10,8.3994e-10,1.02889e-21,4862,6.11509e-15,2.973156758e-11
GCR_He_min_6,10000,0,46,7.53666e-10,7.53666e-10,6.14865e-22,6033,3.7827e-15,2.2821029099999998e-11
GCR_He_min_6,10000,0,47,3.2399e-10,3.2399e-10,3.94566e-22,1772,1.0337e-14,1.8317164000000002e-11
GCR_He_min_6,10000,0,48,2.40977e-10,2.40977e-10,1.17623e-22,2133,4.45852e-15,9.51002316e-12
GCR_He_min_6,10000,0,49,1.87991e-09,1.87991e-09,3.921e-21,9629,6.19154e-15,5.961833866e-11
GCR_He_min_6,10000,0,50,2.72644e-09,2.72644e-09,2.56947e-21,20843,2.25696e-15,4.704181728e-11
GCR_He_min_6,10000,0,51,3.69972e-09,3.69972e-09,6.64205e-21,17658,4.33785e-15,7.65977553e-11
GCR_He_min_6,10000,0,52,6.66936e-09,6.66936e-09,1.04022e-20,46885,2.0738e-15,9.723011299999999e-11
GCR_He_min_6,10000,0,53,4.93444e-09,4.93444e-09,1.6989e-20,21363,5.89322e-15,1.2589685886e-10
GCR_He_min_6,10000,0,54,7.43922e-09,7.43922e-09,9.60999e-21,53817,1.72135e-15,9.263789295e-11
GCR_He_min_6,10000,0,55,4.9879e-11,4.9879e-11,4.61138e-23,239,2.50537e-14,5.9878343000000004e-12
GCR_He_min_6,10000,0,56,3.4278e-10,3.4278e-10,3.19573e-22,2541,6.50768e-15,1.653601488e-11
GCR_He_min_6,10000,0,57,4.53397e-11,4.53397e-11,1.84982e-23,419,8.80942e-15,3.691146979999999e-12
GCR_He_min_6,10000,0,58,2.58102e-09,2.58102e-09,2.77988e-21,20130,2.45842e-15,4.9487994599999994e-11
GCR_He_min_6,10000,0,59,7.95473e-11,7.95473e-11,6.09611e-23,724,9.98814e-15,7.23141336e-12
GCR_He_min_6,10000,0,60,1.49546e-10,1.49546e-10,1.24087e-22,1069,9.50594e-15,1.016184986e-11
GCR_He_min_6,10000,0,61,3.20399e-09,3.20399e-09,2.52217e-21,28874,1.61211e-15,4.654806414e-11
GCR_He_min_6,10000,0,62,5.22913e-11,5.22913e-11,3.20649e-23,487,1.05714e-14,5.1482718e-12
GCR_He_min_6,10000,0,63,2.93568e-11,2.93568e-11,8.40772e-24,299,7.87476e-15,2.35455324e-12
GCR_He_min_6,10000,0,64,4.12323e-11,4.12323e-11,1.33142e-23,485,6.46419e-15,3.13513215e-12
GCR_He_min_6,10000,0,65,2.31785e-11,2.31785e-11,6.14468e-24,268,7.6064e-15,2.0385152e-12
GCR_He_min_6,10000,0,66,6.06559e-13,6.06559e-13,7.30576e-26,6,1.97811e-14,1.186866e-13
GCR_He_min_6,10000,0,67,1.20094e-11,1.20094e-11,3.32497e-24,124,1.19056e-14,1.4762944e-12
GCR_He_min_6,10000,0,68,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,10000,0,69,1.08876e-11,1.08876e-11,2.17235e-24,112,9.466e-15,1.060192e-12
GCR_He_min_6,10000,0,70,1.78848e-10,1.78848e-10,1.47819e-22,1316,8.44821e-15,1.111784436e-11
GCR_He_min_6,10000,0,71,5.82112e-10,5.82112e-10,4.63635e-22,4959,4.00973e-15,1.988425107e-11
GCR_He_min_6,10000,0,72,1.31289e-09,1.31289e-09,1.64211e-21,11867,3.26037e-15,3.869081079e-11
GCR_He_min_6,10000,0,73,2.11056e-09,2.11056e-09,1.81738e-21,19640,2.03071e-15,3.9883144399999995e-11
GCR_He_min_6,10000,0,74,1.879e-08,1.879e-08,2.09954e-20,158108,8.66344e-16,1.3697591715199999e-10
GCR_He_min_6,10000,0,75,6.3449e-09,6.3449e-09,6.85382e-21,55111,1.41991e-15,7.825266001e-11
GCR_He_min_6,10000,0,76,1.8442e-09,1.8442e-09,2.00329e-21,17124,2.48089e-15,4.248276036e-11
GCR_He_min_6,10000,0,77,1.1404e-09,1.1404e-09,1.80897e-21,9748,4.19939e-15,4.093565372e-11
GCR_He_min_6,10000,0,78,8.35991e-10,8.35991e-10,6.20477e-22,7216,3.17135e-15,2.28844616e-11
GCR_He_min_6,10000,0,79,1.26675e-09,1.26675e-09,1.44927e-21,10769,3.34858e-15,3.606085802e-11
GCR_He_min_6,10000,0,80,7.38205e-10,7.38205e-10,1.04666e-21,6734,4.61518e-15,3.107862212e-11
GCR_He_min_6,10000,0,81,4.34983e-10,4.34983e-10,3.50101e-22,4182,4.17557e-15,1.746223374e-11
GCR_He_min_6,10000,0,82,1.24383e-09,1.24383e-09,9.5258e-22,11794,2.43016e-15,2.866130704e-11
GCR_He_min_6,10000,0,83,4.06791e-10,4.06791e-10,3.84777e-22,3694,4.99216e-15,1.844103904e-11
GCR_He_min_6,10000,0,84,2.89819e-09,2.89819e-09,5.09985e-21,20957,3.27105e-15,6.855139485000001e-11
GCR_He_min_6,10000,0,85,4.77813e-09,4.77813e-09,7.09589e-21,36278,2.21666e-15,8.041599148e-11
GCR_He_min_6,10000,0,86,4.12447e-09,4.12447e-09,6.74888e-21,27667,2.83086e-15,7.832140362e-11
GCR_He_min_6,10000,0,87,2.09822e-09,2.09822e-09,2.88182e-21,17282,2.96589e-15,5.125651098e-11
GCR_He_min_6,10000,0,88,3.04924e-09,3.04924e-09,2.74965e-21,26968,1.81847e-15,4.9040498960000004e-11
GCR_He_min_6,10000,0,89,1.21421e-09,1.21421e-09,3.00756e-21,10072,5.31103e-15,5.349269416e-11
GCR_He_min_6,10000,0,90,4.55322e-10,4.55322e-10,6.15313e-22,3784,6.25754e-15,2.3678531360000003e-11
GCR_He_min_6,10000,0,91,1.02954e-10,1.02954e-10,1.82916e-22,773,1.68386e-14,1.30162378e-11
GCR_He_min_6,10000,0,92,1.47053e-09,1.47053e-09,1.19924e-21,12832,2.50203e-15,3.210604896e-11
GCR_He_min_6,10000,0,93,5.12967e-10,5.12967e-10,4.58961e-22,4710,4.26313e-15,2.0079342300000002e-11
GCR_He_min_6,10000,0,94,1.02255e-10,1.02255e-10,5.24491e-23,949,6.78619e-15,6.44009431e-12
GCR_He_min_6,10000,0,95,1.64293e-08,1.64293e-08,1.90409e-20,142446,9.19247e-16,1.30943058162e-10
GCR_He_min_6,10000,0,96,4.57003e-10,4.57003e-10,2.28875e-22,4076,3.27027e-15,1.332962052e-11
GCR_He_min_6,10000,0,97,2.62707e-09,2.62707e-09,8.36567e-22,58580,4.57661e-16,2.6809781380000003e-11
GCR_He_min_6,10000,0,98,4.2612e-10,4.2612e-10,2.83085e-22,3961,3.88908e-15,1.5404645879999997e-11
GCR_He_min_6,10000,0,99,3.45102e-09,3.45102e-09,1.91853e-21,76377,5.49689e-16,4.1983596753000007e-11
GCR_He_min_6,10000,0,100,6.53097e-12,6.53097e-12,1.94868e-24,74,1.59384e-14,1.1794416e-12
GCR_He_min_6,10000,0,101,3.04203e-11,3.04203e-11,1.57953e-23,276,1.28036e-14,3.5337936e-12
GCR_He_min_6,10000,0,102,1.55415e-11,1.55415e-11,4.84204e-24,145,1.23337e-14,1.7883864999999998e-12
GCR_He_min_6,10000,0,103,2.60688e-09,2.60688e-09,3.41349e-21,21928,2.54063e-15,5.571093464e-11
GCR_He_min_6,10000,0,104,4.84516e-11,4.84516e-11,2.43053e-23,511,8.69684e-15,4.4440852399999995e-12
GCR_He_min_6,10000,0,105,2.56538e-10,2.56538e-10,3.86616e-22,1554,1.19436e-14,1.85603544e-11
GCR_He_min_6,10000,0,106,3.56894e-09,3.56894e-09,2.87841e-21,30353,1.63367e-15,4.958678551e-11
GCR_He_min_6,10000,0,107,3.74012e-07,3.74012e-07,4.64494e-19,3087852,2.09677e-16,6.474515438040001e-10
GCR_He_min_6,10000,0,108,2.49153e-08,2.49153e-08,2.68958e-20,231012,6.73522e-16,1.55591664264e-10
GCR_He_min_6,10000,0,109,1.43829e-07,1.43829e-07,1.93352e-19,1069211,3.90136e-16,4.17137702696e-10
GCR_He_min_6,10000,0,110,1.94611e-10,1.94611e-10,5.91377e-23,2040,3.12314e-15,6.3712056e-12
GCR_He_min_6,10000,0,111,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,10000,0,112,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,10000,0,113,1.44396e-09,1.44396e-09,9.82779e-22,13741,2.09802e-15,2.8828892820000002e-11
GCR_He_min_6,10000,0,114,2.27224e-12,2.27224e-12,2.28241e-24,11,1.28383e-13,1.412213e-12
GCR_He_min_6,10000,0,115,1.52148e-09,1.52148e-09,2.7949e-21,12126,4.20843e-15,5.103142218e-11
GCR_He_min_6,10000,0,116,2.76428e-09,2.76428e-09,2.11429e-21,24837,1.71137e-15,4.250529669e-11
GCR_He_min_6,10000,0,117,3.37623e-07,3.37623e-07,3.75412e-19,2932981,1.97794e-16,5.80126043914e-10
GCR_He_min_6,10000,0,118,1.49383e-08,1.49383e-08,1.28992e-20,155906,6.8688e-16,1.0708871328e-10
GCR_He_min_6,10000,0,119,8.91084e-08,8.91084e-08,9.59478e-20,718240,4.05663e-16,2.9136339312e-10
GCR_He_min_6,10000,0,120,6.79694e-11,6.79694e-11,1.29165e-23,840,3.24404e-15,2.7249936e-12
GCR_He_min_6,10000,0,121,1.49729e-10,1.49729e-10,8.77451e-23,1219,6.83455e-15,8.33131645e-12
GCR_He_min_6,10000,0,122,6.89629e-10,6.89629e-10,3.67226e-22,5877,2.87935e-15,1.6921939950000002e-11
GCR_He_min_6,10000,0,123,2.61342e-08,2.61342e-08,2.75106e-20,215873,7.22808e-16,1.56034731384e-10
GCR_He_min_6,10000,0,124,5.86439e-09,5.86439e-09,6.88075e-21,56823,1.39413e-15,7.921864899000001e-11
GCR_He_min_6,10000,0,125,1.24912e-08,1.24912e-08,1.59634e-20,91559,1.30422e-15,1.1941307898e-10
GCR_He_min_6,10000,0,126,2.76932e-10,2.76932e-10,2.61183e-22,2036,7.34485e-15,1.4954114599999998e-11
GCR_He_min_6,10000,0,127,1.20892e-09,1.20892e-09,8.14417e-22,10440,2.48764e-15,2.5970961599999998e-11
GCR_He_min_6,10000,0,128,9.62569e-11,9.62569e-11,1.34067e-22,413,2.56136e-14,1.05784168e-11
GCR_He_min_6,10000,0,129,8.31245e-10,8.31245e-10,1.23788e-21,5494,6.07051e-15,3.335138194e-11
GCR_He_min_6,10000,0,130,9.48585e-10,9.48585e-10,1.27942e-21,5783,5.79739e-15,3.352630637e-11
GCR_He_min_6,10000,0,131,1.17723e-10,1.17723e-10,3.23277e-22,895,1.96132e-14,1.7553813999999998e-11
GCR_He_min_6,10000,0,132,5.96745e-11,5.96745e-11,4.56517e-23,654,9.70295e-15,6.3457292999999995e-12
GCR_He_min_6,10000,0,133,9.86429e-11,9.86429e-11,4.438e-23,874,6.60103e-15,5.76930022e-12
GCR_He_min_6,10000,0,134,6.20862e-12,6.20862e-12,1.33485e-24,59,1.41122e-14,8.326197999999999e-13
GCR_He_min_6,10000,0,135,3.13907e-10,3.13907e-10,5.86593e-22,2281,1.02218e-14,2.33159258e-11
GCR_He_min_6,10000,0,136,2.4247e-10,2.4247e-10,1.3933e-22,2115,4.99451e-15,1.056338865e-11
GCR_He_min_6,10000,0,137,3.03073e-09,3.03073e-09,3.99991e-21,26527,2.27868e-15,6.044654436e-11
GCR_He_min_6,10000,0,138,1.04116e-08,1.04116e-08,1.11986e-20,96271,1.0425e-15,1.0036251750000001e-10
GCR_He_min_6,10000,0,139,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,10000,0,140,3.30932e-13,3.30932e-13,1.26679e-28,3461,2.81712e-18,9.75005232e-15
GCR_He_min_6,10000,0,141,2.33366e-10,2.33366e-10,1.84058e-22,1847,6.73312e-15,1.243607264e-11
GCR_He_min_6,10000,1,0,1.07232e-09,1.07232e-09,3.47946e-24,10448365,1.75682e-19,1.83558965993e-12
GCR_He_min_6,10000,1,1,5.74683e-11,5.74683e-11,2.45288e-23,526,8.12943e-15,4.276080179999999e-12
GCR_He_min_6,10000,1,2,6.45039e-11,6.45039e-11,2.37442e-23,665,6.29315e-15,4.18494475e-12
GCR_He_min_6,10000,1,3,2.48695e-11,2.48695e-11,7.05738e-24,258,8.38345e-15,2.1629301e-12
GCR_He_min_6,10000,1,4,8.69086e-11,8.69086e-11,2.95913e-23,815,5.5349e-15,4.5109435e-12
GCR_He_min_6,10000,1,5,7.78239e-11,7.78239e-11,2.65512e-23,698,6.06134e-15,4.23081532e-12
GCR_He_min_6,10000,1,6,1.62097e-11,1.62097e-11,3.51732e-23,104,5.52058e-14,5.7414032e-12
GCR_He_min_6,10000,1,7,5.01876e-11,5.01876e-11,2.19662e-23,424,9.45268e-15,4.0079363200000004e-12
GCR_He_min_6,10000,1,8,4.15519e-10,4.15519e-10,4.30972e-22,3498,5.5854e-15,1.95377292e-11
GCR_He_min_6,10000,1,9,4.60806e-12,4.60806e-12,3.36267e-24,21,7.48255e-14,1.5713354999999999e-12
GCR_He_min_6,10000,1,10,5.0931e-09,5.0931e-09,6.43344e-21,41538,1.83489e-15,7.621766082e-11
GCR_He_min_6,10000,1,11,1.26374e-10,1.26374e-10,7.7968e-23,1217,6.61953e-15,8.05596801e-12
GCR_He_min_6,10000,1,12,7.76729e-10,7.76729e-10,8.42052e-22,5746,4.72522e-15,2.715111412e-11
GCR_He_min_6,10000,1,13,6.24883e-10,6.24883e-10,1.46723e-21,3355,1.09566e-14,3.6759392999999996e-11
GCR_He_min_6,10000,1,14,7.17024e-10,7.17024e-10,7.41907e-22,5713,4.46961e-15,2.5534881929999998e-11
GCR_He_min_6,10000,1,15,1.88896e-10,1.88896e-10,2.35965e-22,1617,9.04749e-15,1.462979133e-11
GCR_He_min_6,10000,1,16,7.81e-10,7.81e-10,2.42617e-21,4364,1.09582e-14,4.78215848e-11
GCR_He_min_6,10000,1,17,3.68318e-10,3.68318e-10,1.10249e-22,3767,2.28755e-15,8.61720085e-12
GCR_He_min_6,10000,1,18,2.49275e-10,2.49275e-10,3.37627e-22,2202,7.99001e-15,1.759400202e-11
GCR_He_min_6,10000,1,19,2.89636e-09,2.89636e-09,5.5738e-21,15575,4.55611e-15,7.096141325e-11
GCR_He_min_6,10000,1,20,2.154e-09,2.154e-09,3.35782e-21,16802,3.30404e-15,5.5514480079999996e-11
GCR_He_min_6,10000,1,21,2.2476e-10,2.2476e-10,9.52235e-23,2476,3.49421e-15,8.65166396e-12
GCR_He_min_6,10000,1,22,2.01615e-09,2.01615e-09,4.57638e-21,11867,5.48334e-15,6.507079578e-11
GCR_He_min_6,10000,1,23,1.68299e-09,1.68299e-09,1.22081e-21,15442,2.08583e-15,3.220938686e-11
GCR_He_min_6,10000,1,24,1.76153e-10,1.76153e-10,2.3622e-22,972,1.47125e-14,1.430055e-11
GCR_He_min_6,10000,1,25,1.57686e-10,1.57686e-10,4.63845e-23,1518,3.60965e-15,5.479448699999999e-12
GCR_He_min_6,10000,1,26,1.11737e-09,1.11737e-09,1.15247e-21,6200,4.97458e-15,3.0842396e-11
GCR_He_min_6,10000,1,27,8.91571e-10,8.91571e-10,5.20535e-22,7523,2.70767e-15,2.036980141e-11
GCR_He_min_6,10000,1,28,7.94146e-09,7.94146e-09,1.9999e-20,39166,3.46236e-15,1.3560679176e-10
GCR_He_min_6,10000,1,29,1.55085e-08,1.55085e-08,2.01366e-20,129782,1.04187e-15,1.3521597233999998e-10
GCR_He_min_6,10000,1,30,8.8082e-10,8.8082e-10,8.12639e-22,6304,4.16588e-15,2.6261707519999998e-11
GCR_He_min_6,10000,1,31,3.58893e-09,3.58893e-09,1.02301e-20,15496,6.25652e-15,9.695103392e-11
GCR_He_min_6,10000,1,32,3.12443e-09,3.12443e-09,2.83894e-21,23231,2.11707e-15,4.918165317e-11
GCR_He_min_6,10000,1,33,1.41497e-09,1.41497e-09,2.41446e-21,10261,4.59138e-15,4.711215018e-11
GCR_He_min_6,10000,1,34,2.24648e-09,2.24648e-09,6.96218e-21,9837,8.16414e-15,8.031064517999999e-11
GCR_He_min_6,10000,1,35,3.16119e-09,3.16119e-09,3.51606e-21,23581,2.35823e-15,5.5609421630000004e-11
GCR_He_min_6,10000,1,36,3.46593e-10,3.46593e-10,3.24833e-22,2550,6.5366e-15,1.6668329999999998e-11
GCR_He_min_6,10000,1,37,3.06553e-10,3.06553e-10,2.21281e-22,1660,7.73267e-15,1.2836232199999999e-11
GCR_He_min_6,10000,1,38,8.53863e-10,8.53863e-10,4.52949e-22,6372,2.88773e-15,1.840061556e-11
GCR_He_min_6,10000,1,39,2.1204e-10,2.1204e-10,3.65677e-22,952,1.87547e-14,1.78544744e-11
GCR_He_min_6,10000,1,40,1.93524e-10,1.93524e-10,9.81959e-23,1489,5.74173e-15,8.54943597e-12
GCR_He_min_6,10000,1,41,1.73362e-08,1.73362e-08,3.8035e-20,92244,2.02167e-15,1.8648692748e-10
GCR_He_min_6,10000,1,42,3.07027e-08,3.07027e-08,3.52484e-20,256421,6.92946e-16,1.77685906266e-10
GCR_He_min_6,10000,1,43,1.81329e-09,1.81329e-09,2.16343e-21,10480,4.10401e-15,4.3010024800000003e-11
GCR_He_min_6,10000,1,44,3.66168e-09,3.66168e-09,4.57655e-21,28557,2.24419e-15,6.408733382999999e-11
GCR_He_min_6,10000,1,45,7.88303e-10,7.88303e-10,1.13316e-21,4418,7.13163e-15,3.150754134e-11
GCR_He_min_6,10000,1,46,6.38388e-10,6.38388e-10,3.17054e-22,5564,2.80657e-15,1.561575548e-11
GCR_He_min_6,10000,1,47,3.16207e-10,3.16207e-10,2.64783e-22,1828,7.93124e-15,1.449830672e-11
GCR_He_min_6,10000,1,48,2.54036e-10,2.54036e-10,7.70967e-22,2128,1.27919e-14,2.72211632e-11
GCR_He_min_6,10000,1,49,1.94127e-09,1.94127e-09,4.26772e-21,9426,6.59834e-15,6.219595284e-11
GCR_He_min_6,10000,1,50,2.42826e-09,2.42826e-09,2.34161e-21,19242,2.34456e-15,4.511402352e-11
GCR_He_min_6,10000,1,51,3.84538e-09,3.84538e-09,1.03257e-20,17783,5.47943e-15,9.744070369e-11
GCR_He_min_6,10000,1,52,7.49963e-09,7.49963e-09,8.89632e-21,51643,1.71096e-15,8.835910728e-11
GCR_He_min_6,10000,1,53,4.85319e-09,4.85319e-09,9.45967e-21,22024,4.15911e-15,9.160023864e-11
GCR_He_min_6,10000,1,54,7.7711e-09,7.7711e-09,9.51834e-21,56214,1.63469e-15,9.189246365999999e-11
